CustomerID,segment_name
17664.0,Low-Value / One-Time
17665.0,Low-Value / One-Time
17666.0,Growing Repeat
17667.0,Growing Repeat
17669.0,Growing Repeat
17671.0,Growing Repeat
17672.0,Growing Repeat
17673.0,Growing Repeat
17674.0,Low-Value / One-Time
17675.0,High-Value Loyal
17676.0,Growing Repeat
17677.0,High-Value Loyal
17678.0,At-Risk / Churned
17679.0,Growing Repeat
17680.0,Low-Value / One-Time
17681.0,Bulk / Wholesale
17682.0,Growing Repeat
17683.0,Growing Repeat
17685.0,High-Value Loyal
17686.0,Growing Repeat
17687.0,Low-Value / One-Time
17688.0,Low-Value / One-Time
17689.0,Low-Value / One-Time
17690.0,High-Value Loyal
17691.0,Low-Value / One-Time
17692.0,Growing Repeat
17694.0,Growing Repeat
17695.0,Growing Repeat
17696.0,High-Value Loyal
17699.0,Low-Value / One-Time
17700.0,High-Value Loyal
17702.0,Growing Repeat
17703.0,Low-Value / One-Time
17705.0,Low-Value / One-Time
17706.0,High-Value Loyal
17707.0,Growing Repeat
17708.0,Low-Value / One-Time
17709.0,Low-Value / One-Time
17710.0,Low-Value / One-Time
17713.0,Growing Repeat
17714.0,Growing Repeat
17715.0,Bulk / Wholesale
17716.0,High-Value Loyal
17717.0,Low-Value / One-Time
17718.0,At-Risk / Churned
17720.0,Growing Repeat
17721.0,At-Risk / Churned
17722.0,Growing Repeat
17723.0,Bulk / Wholesale
17726.0,Growing Repeat
17728.0,Growing Repeat
17729.0,At-Risk / Churned
17730.0,High-Value Loyal
17731.0,At-Risk / Churned
17732.0,Growing Repeat
17734.0,Growing Repeat
17735.0,High-Value Loyal
17738.0,High-Value Loyal
17739.0,High-Value Loyal
17740.0,Bulk / Wholesale
17741.0,Low-Value / One-Time
17742.0,Growing Repeat
17743.0,Bulk / Wholesale
17744.0,Low-Value / One-Time
17745.0,Low-Value / One-Time
17746.0,Growing Repeat
17748.0,At-Risk / Churned
17749.0,At-Risk / Churned
17751.0,Low-Value / One-Time
17753.0,Low-Value / One-Time
17754.0,High-Value Loyal
17756.0,Growing Repeat
17757.0,High-Value Loyal
17758.0,Growing Repeat
17759.0,Low-Value / One-Time
17760.0,Growing Repeat
17762.0,Low-Value / One-Time
17763.0,At-Risk / Churned
17764.0,Growing Repeat
17765.0,Low-Value / One-Time
17766.0,Low-Value / One-Time
17767.0,Low-Value / One-Time
17768.0,Growing Repeat
17769.0,Growing Repeat
17771.0,Low-Value / One-Time
17772.0,Low-Value / One-Time
17773.0,Low-Value / One-Time
17774.0,Growing Repeat
17776.0,Low-Value / One-Time
17778.0,At-Risk / Churned
17780.0,At-Risk / Churned
17782.0,Growing Repeat
17783.0,At-Risk / Churned
17784.0,At-Risk / Churned
17785.0,Low-Value / One-Time
17787.0,Low-Value / One-Time
17789.0,At-Risk / Churned
17790.0,Growing Repeat
17792.0,Low-Value / One-Time
17794.0,At-Risk / Churned
17796.0,Growing Repeat
17797.0,Growing Repeat
17798.0,At-Risk / Churned
17799.0,High-Value Loyal
17801.0,Growing Repeat
17802.0,High-Value Loyal
17803.0,Low-Value / One-Time
17804.0,Low-Value / One-Time
17805.0,Bulk / Wholesale
17807.0,Low-Value / One-Time
17808.0,At-Risk / Churned
17809.0,High-Value Loyal
17810.0,At-Risk / Churned
17811.0,Growing Repeat
17812.0,Low-Value / One-Time
17814.0,Growing Repeat
17815.0,Bulk / Wholesale
17816.0,Low-Value / One-Time
17817.0,Low-Value / One-Time
17818.0,At-Risk / Churned
17819.0,Growing Repeat
17820.0,Low-Value / One-Time
17821.0,Bulk / Wholesale
17822.0,Growing Repeat
17823.0,Low-Value / One-Time
17825.0,At-Risk / Churned
17826.0,Low-Value / One-Time
17827.0,At-Risk / Churned
17829.0,High-Value Loyal
17833.0,At-Risk / Churned
17834.0,Growing Repeat
17838.0,High-Value Loyal
17840.0,Low-Value / One-Time
17841.0,High-Value Loyal
17842.0,At-Risk / Churned
17843.0,Low-Value / One-Time
17845.0,Low-Value / One-Time
17847.0,At-Risk / Churned
17848.0,High-Value Loyal
17849.0,Low-Value / One-Time
17850.0,High-Value Loyal
17851.0,Growing Repeat
17852.0,Low-Value / One-Time
17853.0,Growing Repeat
17854.0,Growing Repeat
17855.0,Low-Value / One-Time
17857.0,Bulk / Wholesale
17858.0,High-Value Loyal
17860.0,Growing Repeat
17861.0,High-Value Loyal
17862.0,Growing Repeat
17863.0,High-Value Loyal
17864.0,Low-Value / One-Time
17865.0,High-Value Loyal
17866.0,Low-Value / One-Time
17867.0,Growing Repeat
17868.0,Low-Value / One-Time
17869.0,Growing Repeat
17870.0,Bulk / Wholesale
17871.0,Growing Repeat
17872.0,Low-Value / One-Time
17873.0,High-Value Loyal
17875.0,At-Risk / Churned
17876.0,Bulk / Wholesale
17878.0,Growing Repeat
17880.0,At-Risk / Churned
17882.0,Low-Value / One-Time
17883.0,At-Risk / Churned
17884.0,High-Value Loyal
17886.0,Growing Repeat
17888.0,Growing Repeat
17889.0,Growing Repeat
17894.0,Growing Repeat
17897.0,Growing Repeat
17898.0,Low-Value / One-Time
17901.0,At-Risk / Churned
17902.0,At-Risk / Churned
17903.0,Low-Value / One-Time
17905.0,Growing Repeat
17907.0,At-Risk / Churned
17908.0,Growing Repeat
17909.0,At-Risk / Churned
17910.0,At-Risk / Churned
17912.0,Low-Value / One-Time
17913.0,High-Value Loyal
17915.0,At-Risk / Churned
17916.0,At-Risk / Churned
17918.0,Low-Value / One-Time
17919.0,Low-Value / One-Time
17920.0,High-Value Loyal
17921.0,Growing Repeat
17922.0,At-Risk / Churned
17923.0,Bulk / Wholesale
17924.0,Bulk / Wholesale
17925.0,Bulk / Wholesale
17926.0,Low-Value / One-Time
17927.0,At-Risk / Churned
17928.0,At-Risk / Churned
17929.0,Bulk / Wholesale
17930.0,High-Value Loyal
17931.0,High-Value Loyal
17933.0,At-Risk / Churned
17934.0,Low-Value / One-Time
17935.0,Low-Value / One-Time
17938.0,Low-Value / One-Time
17940.0,High-Value Loyal
17941.0,Bulk / Wholesale
17944.0,Low-Value / One-Time
17945.0,At-Risk / Churned
17949.0,High-Value Loyal
17950.0,Growing Repeat
17951.0,Low-Value / One-Time
17952.0,Growing Repeat
17953.0,At-Risk / Churned
17954.0,Growing Repeat
17955.0,Bulk / Wholesale
17958.0,At-Risk / Churned
17959.0,At-Risk / Churned
17960.0,At-Risk / Churned
17961.0,High-Value Loyal
17962.0,Growing Repeat
17963.0,Growing Repeat
17964.0,Low-Value / One-Time
17965.0,High-Value Loyal
17966.0,Growing Repeat
17967.0,Low-Value / One-Time
17968.0,Growing Repeat
17969.0,High-Value Loyal
17971.0,At-Risk / Churned
17974.0,Growing Repeat
17975.0,Growing Repeat
17976.0,Low-Value / One-Time
17977.0,Growing Repeat
17978.0,Growing Repeat
17980.0,Low-Value / One-Time
17981.0,Low-Value / One-Time
17982.0,At-Risk / Churned
17983.0,Low-Value / One-Time
17984.0,Growing Repeat
17987.0,Growing Repeat
17988.0,Low-Value / One-Time
17989.0,Low-Value / One-Time
17990.0,Growing Repeat
17991.0,At-Risk / Churned
17992.0,Low-Value / One-Time
17993.0,At-Risk / Churned
17994.0,Growing Repeat
17995.0,Low-Value / One-Time
17996.0,Growing Repeat
17998.0,Growing Repeat
17999.0,Low-Value / One-Time
18000.0,At-Risk / Churned
18001.0,Growing Repeat
18002.0,Low-Value / One-Time
18003.0,Low-Value / One-Time
18006.0,Low-Value / One-Time
18007.0,Low-Value / One-Time
18008.0,High-Value Loyal
18009.0,Growing Repeat
18011.0,Low-Value / One-Time
18012.0,At-Risk / Churned
18016.0,Low-Value / One-Time
18017.0,Bulk / Wholesale
18018.0,Low-Value / One-Time
18020.0,At-Risk / Churned
18021.0,Low-Value / One-Time
18022.0,Growing Repeat
18025.0,Growing Repeat
18026.0,Bulk / Wholesale
18028.0,At-Risk / Churned
18029.0,At-Risk / Churned
18031.0,Low-Value / One-Time
18034.0,Low-Value / One-Time
18035.0,Bulk / Wholesale
18036.0,Growing Repeat
18037.0,Low-Value / One-Time
18038.0,At-Risk / Churned
18039.0,Growing Repeat
18041.0,High-Value Loyal
18042.0,At-Risk / Churned
18043.0,Low-Value / One-Time
18044.0,Growing Repeat
18046.0,At-Risk / Churned
18047.0,Low-Value / One-Time
18048.0,Low-Value / One-Time
18049.0,Low-Value / One-Time
18050.0,Low-Value / One-Time
18051.0,Growing Repeat
18052.0,Bulk / Wholesale
18053.0,At-Risk / Churned
18054.0,Low-Value / One-Time
18055.0,High-Value Loyal
18056.0,At-Risk / Churned
18057.0,Growing Repeat
18058.0,Bulk / Wholesale
18060.0,Growing Repeat
18061.0,High-Value Loyal
18062.0,Growing Repeat
18063.0,Bulk / Wholesale
18064.0,High-Value Loyal
18065.0,High-Value Loyal
18066.0,Growing Repeat
18069.0,Growing Repeat
18070.0,At-Risk / Churned
18071.0,Growing Repeat
18074.0,Growing Repeat
18075.0,High-Value Loyal
18076.0,Low-Value / One-Time
18077.0,Growing Repeat
18078.0,Low-Value / One-Time
18079.0,Low-Value / One-Time
18083.0,Low-Value / One-Time
18084.0,Bulk / Wholesale
18085.0,Growing Repeat
18087.0,High-Value Loyal
18089.0,Low-Value / One-Time
18090.0,Low-Value / One-Time
18091.0,At-Risk / Churned
18092.0,High-Value Loyal
18093.0,Growing Repeat
18094.0,High-Value Loyal
18095.0,Growing Repeat
18096.0,Growing Repeat
18097.0,Growing Repeat
18098.0,Low-Value / One-Time
18100.0,At-Risk / Churned
18101.0,Low-Value / One-Time
18102.0,High-Value Loyal
18103.0,At-Risk / Churned
18106.0,Growing Repeat
18107.0,Low-Value / One-Time
18108.0,At-Risk / Churned
18109.0,Growing Repeat
18110.0,Low-Value / One-Time
18111.0,At-Risk / Churned
18112.0,Low-Value / One-Time
18113.0,Bulk / Wholesale
18115.0,At-Risk / Churned
18116.0,Growing Repeat
18118.0,Growing Repeat
18119.0,Low-Value / One-Time
18123.0,At-Risk / Churned
18124.0,Low-Value / One-Time
18127.0,Low-Value / One-Time
18128.0,Low-Value / One-Time
18131.0,At-Risk / Churned
18132.0,Low-Value / One-Time
18134.0,At-Risk / Churned
18135.0,Growing Repeat
18136.0,Growing Repeat
18137.0,At-Risk / Churned
18140.0,Low-Value / One-Time
18141.0,Growing Repeat
18144.0,Growing Repeat
18145.0,High-Value Loyal
18148.0,At-Risk / Churned
18149.0,Growing Repeat
18151.0,Growing Repeat
18152.0,At-Risk / Churned
18153.0,At-Risk / Churned
18154.0,Low-Value / One-Time
18156.0,Low-Value / One-Time
18157.0,At-Risk / Churned
18160.0,Low-Value / One-Time
18161.0,Low-Value / One-Time
18162.0,At-Risk / Churned
18163.0,At-Risk / Churned
18166.0,At-Risk / Churned
18168.0,High-Value Loyal
18170.0,Growing Repeat
18171.0,Growing Repeat
18172.0,High-Value Loyal
18173.0,At-Risk / Churned
18174.0,At-Risk / Churned
18175.0,At-Risk / Churned
18177.0,Growing Repeat
18178.0,High-Value Loyal
18179.0,Low-Value / One-Time
18181.0,Growing Repeat
18182.0,Low-Value / One-Time
18186.0,At-Risk / Churned
18187.0,At-Risk / Churned
18188.0,Growing Repeat
18189.0,At-Risk / Churned
18190.0,At-Risk / Churned
18191.0,Low-Value / One-Time
18193.0,Growing Repeat
18194.0,Bulk / Wholesale
18195.0,Low-Value / One-Time
18196.0,Growing Repeat
18197.0,At-Risk / Churned
18199.0,At-Risk / Churned
18201.0,At-Risk / Churned
18203.0,Low-Value / One-Time
18206.0,At-Risk / Churned
18207.0,Low-Value / One-Time
18208.0,At-Risk / Churned
18210.0,Low-Value / One-Time
18212.0,At-Risk / Churned
18214.0,Growing Repeat
18215.0,Growing Repeat
18217.0,Bulk / Wholesale
18218.0,At-Risk / Churned
18219.0,Growing Repeat
18220.0,Growing Repeat
18221.0,Low-Value / One-Time
18223.0,High-Value Loyal
18225.0,High-Value Loyal
18226.0,High-Value Loyal
18227.0,Bulk / Wholesale
18229.0,High-Value Loyal
18230.0,Growing Repeat
18231.0,High-Value Loyal
18234.0,At-Risk / Churned
18236.0,Growing Repeat
18238.0,Low-Value / One-Time
18239.0,Low-Value / One-Time
18241.0,Growing Repeat
18242.0,Growing Repeat
18243.0,Low-Value / One-Time
18244.0,Low-Value / One-Time
18245.0,High-Value Loyal
18246.0,Bulk / Wholesale
18247.0,Growing Repeat
18251.0,High-Value Loyal
18252.0,Growing Repeat
18253.0,At-Risk / Churned
18254.0,At-Risk / Churned
18255.0,Low-Value / One-Time
18256.0,Low-Value / One-Time
18257.0,Growing Repeat
18258.0,Growing Repeat
18259.0,Growing Repeat
18260.0,High-Value Loyal
18262.0,Low-Value / One-Time
18264.0,Low-Value / One-Time
18266.0,Low-Value / One-Time
18267.0,At-Risk / Churned
18268.0,Growing Repeat
18269.0,Low-Value / One-Time
18270.0,Low-Value / One-Time
18271.0,At-Risk / Churned
18272.0,Growing Repeat
18273.0,Bulk / Wholesale
18275.0,At-Risk / Churned
18276.0,Growing Repeat
18277.0,Growing Repeat
18278.0,Low-Value / One-Time
18279.0,Low-Value / One-Time
18280.0,Low-Value / One-Time
18281.0,At-Risk / Churned
18283.0,Growing Repeat
18284.0,Low-Value / One-Time
18285.0,At-Risk / Churned
18286.0,Growing Repeat
18287.0,Growing Repeat
